Faculty,Program,SLC,Eng,Math,Physics,Chemistry,Plus_Two,Eng1,Math2,Phy_Acc,Che_Eco,Mixed,School_From_Govt,School_From_Private,Parent_Education_Bachelor,Parent_Education_Master,Parent_Education_PHD,Parent_Education_PlusTwo,Parent_Education_SLC,GPAA,Pass,GPAM,GPA
Engineering,BE.Electrical Eng.,0.751273429,-0.39831672,-0.255298872,-0.120898481,0.480088148,0.075785847,-2.075366875,-0.809212301,-1.29118687,-0.3786862,-4.951670803,0,1,1,0,0,0,0,F,0,0,0
Engineering,BE.Electrical Eng.,-0.083040219,-0.39831672,0.381604629,-1.485324193,-0.173825019,0.129967584,-1.670838177,-0.535692003,-1.901886264,-0.3786862,-4.951670803,0,1,0,0,0,0,1,F,0,0,0
Engineering,BE.Electrical Eng.,-1.195458416,-0.39831672,-1.529105874,-1.485324193,-0.173825019,-1.116212365,-0.052723384,-0.94597245,-0.375137778,-0.238672738,0.17826578,0,1,0,0,0,0,1,F,0,0,0
Engineering,BE.Electrical Eng.,-1.89071979,-1.180645968,-0.255298872,-0.120898481,-1.481651353,-1.116212365,-0.99662368,0.831909484,-0.833162324,-0.3786862,0.17826578,0,1,0,0,0,1,0,F,0,0,0
Engineering,BE.Electrical Eng.,0.334116605,-1.180645968,0.381604629,1.243527231,-0.173825019,0.129967584,0.486648214,0.284868889,0.998935859,0.601408037,0.053145376,0,1,0,1,0,0,0,B,1,75,2.94
Engineering,BE.Electrical Eng.,-0.500197043,-2.745304465,1.018508131,-0.120898481,-0.173825019,-0.059668495,-0.322409183,-0.535692003,0.082886767,0.18136765,0.17826578,0,1,0,0,0,1,0,B,1,75,2.82
Engineering,BE.Electrical Eng.,-1.751667515,1.166341777,1.018508131,0.561314375,-0.827738186,0.698875822,-1.401152378,-0.809212301,-0.375137778,-0.098659275,0.17826578,0,1,0,0,0,0,1,F,0,0,0
Engineering,BE.Electrical Eng.,-1.89071979,-1.180645968,-0.255298872,-1.485324193,-0.173825019,-0.84530368,-1.266309479,-0.94597245,-1.596536567,-0.238672738,-4.951670803,1,0,0,0,0,1,0,F,0,0,0
Engineering,BE.Electrical Eng.,-0.222092494,-1.180645968,0.381604629,-0.120898481,-0.827738186,-0.249304574,-2.210209774,-5.459057359,-1.901886264,-0.3786862,-4.951670803,1,0,0,0,0,0,1,F,0,0,0
Engineering,BE.Electrical Eng.,-0.917353867,-1.180645968,0.381604629,-0.120898481,-0.827738186,-0.249304574,-5.44643936,-5.459057359,-6.176782025,-5.699197773,-4.951670803,0,1,0,0,0,1,0,F,0,0,0
Engineering,BE.Electrical Eng.,-1.334510691,1.166341777,-0.255298872,-1.485324193,-1.481651353,-1.414211918,-1.266309479,-2.313573937,-0.833162324,0.18136765,0.303386185,1,0,0,0,0,1,0,F,0,0,0
Health and Allide,B Pharm,0.334116605,1.166341777,0.381604629,0.561314375,0.480088148,0.536330611,-0.187566283,0.284868889,0.235561616,0.321381112,0.553626994,0,1,0,0,0,0,1,B+,1,80,3.25
Health and Allide,B Pharm,-1.112027052,-1.962975216,-0.255298872,1.243527231,-0.173825019,0.590512348,-0.187566283,0.148108741,-0.22246293,-0.3786862,-0.572456647,1,0,0,0,0,0,1,B,1,75,2.83
Health and Allide,B Pharm,0.751273429,1.166341777,0.381604629,1.243527231,1.134001315,2.053419244,-0.052723384,0.011348592,0.998935859,1.161461887,0.553626994,1,0,0,0,0,1,0,A,1,90,3.87
Health and Allide,B Pharm,1.168430253,1.166341777,1.018508131,1.243527231,1.134001315,0.807239295,0.082119515,0.148108741,0.693586162,0.741421499,0.803867803,0,1,0,0,0,1,0,A-,1,85,3.62
Health and Allide,B Pharm,-0.778301592,-0.39831672,1.018508131,1.243527231,0.480088148,0.184149321,-1.401152378,0.284868889,-1.443861719,-0.658713125,-0.071975029,1,0,0,0,0,1,0,F,0,0,0
Health and Allide,B Pharm,1.168430253,1.166341777,1.018508131,1.243527231,1.134001315,1.159420585,0.486648214,0.421629038,0.540911313,0.741421499,0.803867803,1,0,0,1,0,0,0,A,1,90,3.78
Health and Allide,B Pharm,1.168430253,1.166341777,-0.255298872,1.925740088,1.134001315,1.159420585,0.351805314,0.284868889,0.540911313,0.741421499,0.678747398,0,1,0,0,0,1,0,A-,1,85,3.61
Health and Allide,B Pharm,0.612221154,1.166341777,-0.255298872,0.561314375,-0.173825019,-1.19748497,0.082119515,0.148108741,-0.069788081,0.461394575,-0.447336242,0,1,1,0,0,0,0,A-,1,85,3.35
Health and Allide,B Pharm,0.473168879,0.384012528,-0.255298872,1.243527231,1.134001315,0.969784506,-0.322409183,0.148108741,-0.527812627,0.881434962,0.17826578,0,1,1,0,0,0,0,B+,1,80,3.27
Health and Allide,B Pharm,-0.222092494,1.166341777,-0.255298872,1.243527231,1.134001315,1.159420585,0.216962415,0.148108741,0.84626101,1.021448424,0.678747398,1,0,0,0,0,0,1,A-,1,85,3.67
Health and Allide,B Pharm,-0.361144768,0.384012528,0.381604629,-0.803111337,0.480088148,-0.818212812,0.082119515,0.284868889,0.082886767,0.041354187,0.17826578,1,0,0,0,0,1,0,B+,1,80,3.12
Health and Allide,B Pharm,1.168430253,1.166341777,-0.892202373,0.561314375,0.480088148,-0.276395443,-0.052723384,0.558389187,-0.833162324,0.041354187,-0.322215838,0,1,0,1,0,0,0,B+,1,80,3.02
Health and Allide,B Pharm,0.751273429,0.384012528,0.381604629,1.243527231,-1.481651353,0.427967137,0.216962415,0.284868889,0.693586162,0.741421499,0.678747398,0,1,0,0,0,0,1,A-,1,85,3.49
Health and Allide,B Pharm,1.168430253,0.384012528,0.381604629,1.925740088,1.134001315,0.969784506,-0.052723384,0.148108741,0.082886767,0.18136765,0.553626994,0,1,0,0,0,1,0,B+,1,80,3.28
Health and Allide,B Pharm,-0.222092494,0.384012528,-0.255298872,0.561314375,1.134001315,-0.655667601,-0.052723384,0.421629038,0.693586162,0.741421499,0.678747398,1,0,0,0,0,1,0,A-,1,85,3.42
Health and Allide,B Pharm,1.724639351,1.166341777,1.018508131,0.561314375,1.134001315,0.075785847,-0.052723384,0.421629038,0.082886767,0.461394575,0.053145376,0,1,0,0,0,1,0,B+,1,80,3.25
Health and Allide,B Pharm,0.389737515,1.166341777,1.018508131,1.243527231,0.480088148,1.105238848,0.082119515,0.558389187,0.235561616,0.881434962,0.053145376,1,0,0,1,0,0,0,A-,1,85,3.52
Health and Allide,B Pharm,0.056012055,0.384012528,-0.255298872,1.243527231,0.480088148,0.617603216,0.082119515,0.284868889,0.693586162,1.021448424,-0.071975029,0,1,0,1,0,0,0,A-,1,85,3.48
Health and Allide,B Pharm,-0.639249318,1.166341777,0.381604629,0.561314375,1.134001315,0.265421926,-0.052723384,0.284868889,0.082886767,0.321381112,0.428506589,1,0,0,0,0,1,0,B+,1,80,3.08
Health and Allide,B Pharm,0.751273429,1.166341777,-0.892202373,-0.803111337,-0.827738186,-0.872394549,-0.86178078,0.284868889,-0.069788081,-0.518699663,-0.071975029,1,0,0,0,0,0,1,B,1,75,2.93
Health and Allide,B Pharm,1.168430253,1.166341777,-0.255298872,-0.120898481,0.480088148,1.240693191,0.216962415,0.284868889,0.540911313,0.461394575,0.803867803,0,1,0,0,0,1,0,A-,1,85,3.55
Health and Allide,B Pharm,-1.195458416,0.384012528,0.381604629,-0.120898481,0.480088148,-0.195122837,-0.592094982,0.421629038,-0.527812627,-0.098659275,-0.322215838,0,1,0,0,0,1,0,B,1,75,2.71
Health and Allide,B Pharm,1.724639351,-1.180645968,-1.529105874,-0.120898481,-2.13556452,2.622327482,-0.187566283,0.284868889,-0.527812627,0.18136765,0.303386185,0,1,0,0,0,1,0,B,1,75,2.86
Health and Allide,B Pharm,0.334116605,0.384012528,0.381604629,1.243527231,0.480088148,-0.113850232,-0.052723384,0.148108741,0.540911313,0.881434962,0.553626994,1,0,0,0,0,1,0,A-,1,85,3.56
Health and Allide,B Pharm,0.890325703,1.166341777,1.018508131,1.925740088,0.480088148,1.511601875,0.351805314,0.695149336,0.693586162,1.021448424,0.928988207,0,1,1,0,0,0,0,A-,1,85,3.64
Health and Allide,B Pharm,-0.639249318,-0.39831672,0.381604629,1.243527231,-0.173825019,0.861421032,-0.187566283,0.284868889,-0.069788081,0.741421499,0.553626994,0,1,0,0,0,0,1,A-,1,85,3.36
Health and Allide,B Pharm,1.029377978,1.166341777,1.018508131,0.561314375,0.480088148,0.427967137,0.082119515,0.558389187,0.082886767,0.18136765,0.678747398,0,1,0,0,0,0,1,B+,1,80,3.26
Health and Allide,B Pharm,-0.500197043,0.384012528,1.018508131,0.561314375,1.134001315,1.321965796,-0.592094982,0.421629038,0.235561616,-1.778820824,0.428506589,0,1,0,0,0,1,0,B,1,75,3
Health and Allide,B Pharm,-1.334510691,0.384012528,0.381604629,0.561314375,-0.173825019,1.538692744,0.216962415,0.011348592,0.693586162,0.601408037,0.303386185,0,1,0,1,0,0,0,A-,1,85,3.56
Health and Allide,B Pharm,0.612221154,1.166341777,0.381604629,0.561314375,1.134001315,0.617603216,-0.187566283,0.421629038,-0.527812627,0.041354187,-0.322215838,0,1,0,0,0,1,0,B,1,75,3
Health and Allide,B Pharm,0.890325703,0.384012528,-0.255298872,0.561314375,0.480088148,-0.276395443,0.082119515,0.421629038,0.388236465,0.461394575,0.678747398,1,0,0,0,0,0,1,B+,1,80,3.24
Health and Allide,B Pharm,1.307482527,1.166341777,1.018508131,1.925740088,1.134001315,1.159420585,0.486648214,0.558389187,0.84626101,0.741421499,1.179229016,0,1,0,0,0,1,0,A,1,90,3.87
Health and Allide,B Pharm,-0.806112047,-0.39831672,0.381604629,0.561314375,1.134001315,0.72596669,0.351805314,0.695149336,0.540911313,0.251374381,0.17826578,1,0,0,0,0,0,1,A-,1,85,3.54
Health and Allide,B Pharm,-0.806112047,-2.745304465,1.018508131,1.243527231,1.134001315,0.72596669,-0.322409183,0.695149336,0.388236465,0.153364957,-0.071975029,0,1,0,0,0,1,0,B+,1,80,3.2
Health and Allide,B Pharm,0.334116605,1.166341777,-0.892202373,-0.803111337,-0.827738186,-0.68275847,-0.187566283,0.695149336,0.998935859,0.041354187,0.428506589,1,0,0,0,0,1,0,B+,1,80,3.15
Health and Allide,B Pharm,0.056012055,-1.962975216,-0.255298872,1.243527231,0.480088148,0.969784506,0.082119515,0.284868889,0.540911313,0.783425538,0.553626994,0,1,0,0,0,0,1,A-,1,85,3.43
Health and Allide,B Pharm,0.751273429,-0.39831672,-0.255298872,1.243527231,1.134001315,-0.709849338,0.351805314,0.421629038,0.693586162,0.699417461,0.428506589,1,0,0,0,0,0,1,A-,1,85,3.59
Health and Allide,B Pharm,0.19506433,1.166341777,-0.255298872,0.561314375,-0.173825019,-1.414211918,-0.592094982,0.284868889,-0.22246293,-0.392687546,-0.572456647,0,1,0,0,0,1,0,C,1,60,2
Health and Allide,B Pharm,1.029377978,0.384012528,0.381604629,-0.803111337,-1.481651353,0.102876716,0.216962415,0.284868889,0.84626101,0.573405344,0.303386185,0,1,0,0,0,1,0,A-,1,85,3.45
Health and Allide,B Pharm,0.751273429,-0.39831672,-0.255298872,1.243527231,0.480088148,-1.495484523,0.082119515,0.558389187,0.84626101,0.755422846,0.428506589,0,1,0,0,0,1,0,A-,1,85,3.37
Health and Allide,B Pharm,-1.056406142,-0.39831672,-1.529105874,-0.120898481,-0.173825019,-0.818212812,0.082119515,0.284868889,0.693586162,0.657413422,-0.071975029,0,1,0,1,0,0,0,F,0,0,0
Health and Allide,B Pharm,-1.445752511,-0.39831672,-1.529105874,1.243527231,0.480088148,1.674147086,0.351805314,0.284868889,0.693586162,0.825429577,0.428506589,0,1,0,0,0,1,0,A-,1,85,3.43
Health and Allide,B Pharm,1.446534802,0.384012528,-2.166009375,-0.120898481,-0.173825019,-0.466031522,0.621491113,0.421629038,0.998935859,0.657413422,0.428506589,0,1,1,0,0,0,0,A-,1,85,3.61
Health and Allide,B Pharm,0.473168879,0.384012528,-0.892202373,-0.120898481,0.480088148,0.157058453,0.756334012,0.421629038,0.540911313,-0.224671391,0.303386185,0,1,1,0,0,0,0,B+,1,80,3.13
Health and Allide,B Pharm,0.473168879,0.384012528,-0.892202373,-0.120898481,0.480088148,0.157058453,0.082119515,0.284868889,0.693586162,0.279377073,0.303386185,1,0,0,0,0,0,1,A-,1,85,3.44
Health and Allide,B Pharm,-0.500197043,-0.39831672,0.381604629,1.243527231,0.480088148,1.267784059,0.351805314,0.284868889,0.693586162,0.475395921,-0.071975029,0,1,0,0,0,1,0,B+,1,80,3.22
Health and Allide,B Pharm,1.029377978,1.166341777,-2.166009375,-1.485324193,-2.13556452,0.048694979,0.351805314,0.558389187,0.540911313,0.06935688,0.553626994,0,1,0,1,0,0,0,B+,1,80,3.01
Health and Allide,B Pharm,0.19506433,-1.180645968,-2.166009375,-2.167537049,-2.13556452,-1.251666707,0.486648214,0.284868889,0.540911313,-0.000649852,0.303386185,1,0,0,0,0,0,1,C+,1,65,2.2
Health and Allide,B Pharm,0.473168879,0.384012528,-0.255298872,0.561314375,0.480088148,-1.360030181,0.756334012,0.421629038,0.540911313,0.629410729,0.553626994,1,0,0,0,0,1,0,B+,1,80,3.15
Health and Allide,B Pharm,0.334116605,1.166341777,-0.255298872,0.561314375,0.480088148,1.538692744,0.486648214,0.284868889,0.540911313,0.545402652,0.678747398,0,1,0,0,0,1,0,A-,1,85,3.4
Health and Allide,B Pharm,0.751273429,0.384012528,-0.255298872,0.561314375,-0.827738186,0.075785847,0.756334012,0.558389187,0.84626101,0.349383805,0.678747398,0,1,0,0,0,1,0,A-,1,85,3.56
Health and Allide,B Pharm,-1.61261524,-0.39831672,-1.529105874,0.561314375,-0.173825019,-0.899485417,0.351805314,0.421629038,0.388236465,0.237373035,-0.197095433,1,0,0,1,0,0,0,F,0,0,0
Health and Allide,B Pharm,-0.778301592,-1.180645968,-1.529105874,-0.120898481,-0.173825019,-0.113850232,0.486648214,0.695149336,0.693586162,0.209370342,0.303386185,1,0,0,1,0,0,0,A,1,90,3.96
Health and Allide,B Pharm,0.473168879,-0.39831672,-1.529105874,-0.120898481,-0.827738186,0.02160411,0.621491113,0.558389187,0.84626101,0.895436308,0.803867803,0,1,0,0,0,1,0,B+,1,80,3.28
Health and Allide,B Pharm,0.056012055,0.384012528,-0.255298872,1.243527231,0.480088148,0.536330611,1.026019811,0.558389187,0.693586162,1.175463233,1.054108612,0,1,0,0,0,0,1,A,1,90,4
Health and Allide,B Pharm,-0.361144768,-0.39831672,-0.255298872,-0.803111337,-0.173825019,-1.847665813,0.486648214,0.148108741,0.693586162,0.265375727,0.428506589,0,1,0,0,0,1,0,A-,1,85,3.54
Health and Allide,B Pharm,-0.778301592,-0.39831672,-0.255298872,1.243527231,0.480088148,1.267784059,0.351805314,0.284868889,0.693586162,0.629410729,0.678747398,1,0,0,0,0,1,0,A,1,90,3.74
Health and Allide,B Pharm,-0.083040219,1.166341777,-0.255298872,-0.803111337,0.480088148,1.267784059,0.621491113,0.558389187,0.84626101,0.307379766,0.303386185,0,1,0,0,0,1,0,A-,1,85,3.36
Health and Allide,B Pharm,-1.056406142,1.166341777,-1.529105874,-0.120898481,-1.481651353,-0.195122837,0.082119515,0.421629038,0.388236465,-0.070656583,-0.197095433,0,1,0,0,0,1,0,F,0,0,0
Health and Allide,B. Medical Labatory,0.834704794,1.166341777,1.018508131,1.243527231,1.787914482,1.647056218,0.621491113,0.968669633,-0.22246293,0.041354187,0.853915964,1,0,1,0,0,0,0,A-,1,85,3.33
Health and Allide,B. Medical Labatory,1.029377978,1.166341777,0.381604629,0.561314375,0.480088148,-0.276395443,0.486648214,-0.125411557,-0.22246293,0.18136765,0.553626994,0,1,0,0,0,0,1,A-,1,85,3.42
Health and Allide,B. Medical Labatory,0.19506433,0.384012528,-0.892202373,-0.120898481,-0.173825019,0.807239295,0.216962415,-0.809212301,-0.985837173,0.041354187,0.16575374,0,1,0,0,0,0,1,B,1,75,2.96
Health and Allide,B. Medical Labatory,0.890325703,0.384012528,-2.166009375,1.243527231,1.134001315,1.890874034,0.082119515,-0.94597245,-1.138512021,0.321381112,-0.021926867,1,0,0,0,0,1,0,B,1,75,2.99
Health and Allide,B. Medical Labatory,0.334116605,0.384012528,0.381604629,0.561314375,0.480088148,0.265421926,0.486648214,0.011348592,-0.375137778,0.321381112,0.541114953,1,0,0,1,0,0,0,A-,1,85,3.32
Health and Allide,B. Medical Labatory,0.612221154,1.166341777,0.381604629,-0.120898481,-1.481651353,1.538692744,0.756334012,0.148108741,0.388236465,0.18136765,0.878940045,0,1,0,0,0,1,0,A-,1,85,3.57
Health and Allide,B. Medical Labatory,0.612221154,1.166341777,-0.255298872,0.561314375,0.480088148,0.536330611,0.351805314,-0.672452152,-0.527812627,0.041354187,-0.10951115,0,1,0,0,0,0,1,B+,1,80,3.02
Health and Allide,B. Medical Labatory,1.168430253,1.166341777,1.018508131,0.561314375,-0.173825019,0.969784506,0.351805314,0.148108741,-0.069788081,0.18136765,0.678747398,0,1,0,0,0,1,0,A-,1,85,3.36
Health and Allide,B. Medical Labatory,0.473168879,0.384012528,-0.255298872,0.561314375,-1.481651353,-2.037301892,0.756334012,0.011348592,-0.069788081,0.601408037,0.365946387,0,1,0,0,0,0,1,A-,1,85,3.33
Health and Allide,B. Medical Labatory,-0.500197043,0.384012528,-0.255298872,1.243527231,0.480088148,0.807239295,0.216962415,-0.672452152,-0.375137778,0.461394575,0.015609254,0,1,0,0,0,1,0,B,1,75,3
Health and Allide,B. Medical Labatory,0.473168879,-0.39831672,0.381604629,-1.485324193,0.480088148,-2.037301892,-0.187566283,-0.809212301,-0.375137778,0.18136765,-0.059462988,0,1,0,0,0,1,0,B,1,75,2.77
Health and Allide,B. Medical Labatory,-1.473562966,-0.39831672,-0.255298872,-1.485324193,1.134001315,0.048694979,-0.726937881,-0.125411557,-0.680487476,0.18136765,-0.034438907,0,1,0,0,0,0,1,B-,1,70,2.69
Health and Allide,B. Medical Labatory,0.473168879,-0.39831672,-1.529105874,-0.120898481,0.480088148,-0.113850232,0.082119515,-0.125411557,-0.985837173,0.18136765,-0.234631555,1,0,0,0,0,0,1,B,1,75,2.9
Health and Allide,B. Medical Labatory,-0.972974777,0.384012528,-0.255298872,-0.803111337,-0.827738186,1.674147086,0.756334012,0.284868889,-0.22246293,0.601408037,0.353434346,0,1,0,0,0,1,0,A-,1,85,3.48
Health and Allide,B. Medical Labatory,0.612221154,-0.39831672,-1.529105874,0.561314375,-0.173825019,-0.438940653,0.486648214,0.421629038,-0.069788081,0.321381112,0.878940045,1,0,0,0,0,1,0,A-,1,85,3.41
Health and Allide,B. Medical Labatory,-0.500197043,-1.962975216,0.381604629,-0.120898481,1.134001315,-0.438940653,-0.726937881,-0.398931854,-1.596536567,0.18136765,-0.597480728,1,0,0,0,0,1,0,F,0,0,0
Health and Allide,B. Medical Labatory,1.029377978,0.384012528,-0.255298872,0.561314375,0.480088148,-0.276395443,0.216962415,-0.125411557,0.082886767,0.18136765,0.753819641,1,0,0,1,0,0,0,A-,1,85,3.32
Health and Allide,B. Medical Labatory,0.056012055,0.384012528,-0.892202373,-1.485324193,0.480088148,-1.305848444,0.351805314,0.011348592,-0.22246293,0.321381112,0.591163115,0,1,0,0,0,1,0,B+,1,80,3.21
Health and Allide,B. Medical Labatory,-0.083040219,1.166341777,-0.255298872,-0.120898481,0.480088148,-1.495484523,0.216962415,0.011348592,0.388236465,0.18136765,0.378458427,0,1,1,0,0,0,0,A-,1,85,3.36
Health and Allide,B. Medical Labatory,0.056012055,0.384012528,-0.255298872,-0.120898481,-0.827738186,-2.335301445,0.351805314,0.831909484,0.235561616,0.461394575,0.616187196,1,0,1,0,0,0,0,A-,1,85,3.55
Health and Allide,B. Medical Labatory,-1.334510691,-0.39831672,-0.892202373,0.561314375,-0.173825019,-1.19748497,0.351805314,0.695149336,-0.22246293,0.601408037,0.553626994,0,1,0,0,0,0,1,A-,1,85,3.39
Health and Allide,B. Medical Labatory,-0.500197043,0.384012528,-0.255298872,-0.803111337,-1.481651353,-1.739302339,0.621491113,0.831909484,-0.069788081,0.601408037,0.7413076,0,1,0,0,0,1,0,A-,1,85,3.46
Health and Allide,B. Medical Labatory,0.473168879,1.166341777,0.381604629,-0.120898481,-1.481651353,-0.195122837,0.486648214,0.831909484,0.235561616,0.461394575,0.678747398,1,0,0,1,0,0,0,A-,1,85,3.57
Health and Allide,B. Medical Labatory,0.473168879,1.166341777,-1.529105874,0.561314375,-0.827738186,0.238331058,1.026019811,0.831909484,-0.069788081,0.601408037,0.928988207,1,0,0,0,0,0,1,A-,1,85,3.54
Health and Allide,B. Medical Labatory,-1.334510691,1.166341777,-0.255298872,-0.803111337,-1.481651353,-0.655667601,0.486648214,0.831909484,-0.22246293,0.601408037,0.678747398,0,1,0,0,0,1,0,A-,1,85,3.32
Health and Allide,B. Medical Labatory,-1.334510691,-1.962975216,-0.255298872,0.561314375,0.480088148,1.267784059,0.621491113,0.968669633,0.388236465,0.601408037,0.803867803,0,1,0,0,0,1,0,A-,1,85,3.69
Health and Allide,B. Medical Labatory,-0.083040219,-0.39831672,-1.529105874,-0.803111337,-2.13556452,-1.143303233,0.351805314,0.695149336,0.235561616,0.601408037,0.553626994,1,0,0,0,0,1,0,A-,1,85,3.49
Health and Allide,B. Medical Labatory,-0.083040219,0.384012528,-2.166009375,-1.485324193,-1.481651353,0.996875375,0.351805314,0.695149336,-0.069788081,0.601408037,0.553626994,0,1,0,1,0,0,0,B+,1,80,3.22
Health and Allide,B. Medical Labatory,0.473168879,0.384012528,-0.255298872,-0.120898481,-0.827738186,0.102876716,1.026019811,0.831909484,-0.22246293,0.461394575,0.928988207,0,1,0,1,0,0,0,A-,1,85,3.7
Health and Allide,B. Medical Labatory,0.334116605,-1.180645968,-1.529105874,-0.120898481,0.480088148,-0.466031522,0.351805314,0.831909484,-0.069788081,0.601408037,0.616187196,0,1,0,0,0,1,0,A-,1,85,3.31
Health and Allide,B. Medical Labatory,-2.446928888,-0.39831672,0.381604629,-0.120898481,0.480088148,-0.466031522,0.351805314,0.831909484,0.082886767,0.601408037,0.616187196,1,0,0,0,0,0,1,A-,1,85,3.54
Health and Allide,B. Medical Labatory,-0.222092494,-0.39831672,-0.255298872,-0.120898481,-0.173825019,-0.168031969,0.891176912,0.831909484,0.693586162,0.601408037,0.866428005,0,1,0,0,0,1,0,A-,1,85,3.45
Health and Allide,B. Medical Labatory,0.473168879,1.166341777,0.381604629,1.243527231,-0.173825019,0.509239742,0.756334012,0.831909484,0.235561616,0.461394575,0.803867803,0,1,0,0,0,1,0,A-,1,85,3.67
Health and Allide,B. Medical Labatory,1.168430253,1.166341777,0.381604629,1.243527231,-0.173825019,0.509239742,0.486648214,0.831909484,0.388236465,0.461394575,0.678747398,0,1,0,0,0,1,0,A-,1,85,3.6
Health and Allide,B. Medical Labatory,-0.361144768,-0.39831672,-2.166009375,-0.803111337,-0.827738186,-0.520213259,0.621491113,0.831909484,0.235561616,0.601408037,0.7413076,0,1,0,0,0,1,0,A-,1,85,3.57
Health and Allide,B. Medical Labatory,-0.222092494,1.166341777,-1.529105874,-2.167537049,-2.13556452,-1.414211918,0.621491113,0.695149336,0.235561616,0.461394575,0.678747398,0,1,1,0,0,0,0,A-,1,85,3.4
Health and Allide,B. Medical Labatory,-0.500197043,0.384012528,-1.529105874,-1.485324193,-0.173825019,-1.360030181,0.756334012,0.968669633,0.388236465,0.321381112,0.866428005,1,0,0,0,0,1,0,A-,1,85,3.69
Health and Allide,B. Medical Labatory,-0.249902949,-0.39831672,-0.892202373,1.243527231,-0.173825019,-2.281119708,0.756334012,0.695149336,0.082886767,0.601408037,0.7413076,1,0,0,0,0,0,1,A-,1,85,3.69
Health and Allide,B. Medical Labatory,-0.500197043,0.384012528,0.381604629,0.561314375,-0.827738186,0.02160411,0.756334012,0.695149336,-0.22246293,0.601408037,0.7413076,0,1,0,0,0,0,1,A-,1,85,3.34
Health and Allide,B. Medical Labatory,0.19506433,1.166341777,-0.255298872,0.561314375,-0.173825019,-0.195122837,0.621491113,0.831909484,0.082886767,0.601408037,0.7413076,0,1,0,0,0,0,1,A-,1,85,3.66
Health and Allide,B. Medical Labatory,0.751273429,-0.39831672,-0.892202373,-0.803111337,-2.13556452,-0.655667601,0.891176912,0.695149336,0.082886767,0.601408037,0.803867803,0,1,0,0,0,1,0,A-,1,85,3.6
Health and Allide,B. Medical Labatory,0.612221154,0.384012528,-0.255298872,0.561314375,-0.173825019,0.075785847,1.026019811,0.831909484,0.235561616,0.601408037,0.928988207,1,0,0,0,0,1,0,A-,1,85,3.55
Health and Allide,B. Medical Labatory,-3.003137987,-0.39831672,-1.529105874,-1.485324193,-0.173825019,-0.628576733,0.486648214,0.831909484,-0.375137778,0.601408037,0.678747398,1,0,0,0,0,1,0,A-,1,85,3.61
Health and Allide,B. Medical Labatory,0.19506433,1.166341777,0.381604629,-1.485324193,-1.481651353,-0.736940206,0.486648214,0.695149336,-0.069788081,0.601408037,0.616187196,1,0,0,0,0,1,0,B+,1,80,3.3
Health and Allide,B. Medical Labatory,-1.334510691,-0.39831672,-0.892202373,1.243527231,-0.173825019,0.075785847,0.621491113,0.968669633,0.082886767,0.601408037,0.803867803,1,0,1,0,0,0,0,A-,1,85,3.46
Health and Allide,B. Medical Labatory,0.19506433,-0.39831672,-0.892202373,-1.485324193,-0.173825019,-0.655667601,0.621491113,0.831909484,-0.527812627,0.601408037,0.7413076,1,0,1,0,0,0,0,A-,1,85,3.63
Health and Allide,B. Medical Labatory,0.612221154,0.384012528,-0.255298872,1.925740088,0.480088148,-1.305848444,0.621491113,0.831909484,-0.375137778,0.601408037,0.7413076,1,0,1,0,0,0,0,A-,1,85,3.57
Health and Allide,B. Medical Labatory,-0.945164322,0.384012528,-0.255298872,-0.803111337,0.480088148,-1.414211918,0.486648214,0.831909484,-0.22246293,0.601408037,0.678747398,1,0,0,0,0,0,1,A-,1,85,3.64
Health and Allide,Public Health,0.612221154,1.166341777,1.018508131,1.243527231,1.134001315,0.617603216,0.891176912,0.695149336,0.693586162,0.041354187,0.053145376,0,1,0,0,0,0,1,A,1,90,3.84
Health and Allide,Public Health,-0.249902949,1.948671025,0.381604629,1.243527231,0.480088148,0.075785847,1.026019811,0.011348592,0.388236465,0.321381112,0.17826578,1,0,1,0,0,0,0,A-,1,85,3.7
Health and Allide,Public Health,0.890325703,1.166341777,0.381604629,1.243527231,0.480088148,0.617603216,1.026019811,-0.125411557,0.388236465,0.041354187,0.053145376,0,1,0,0,0,1,0,A-,1,85,3.65
Health and Allide,Public Health,0.751273429,1.166341777,-0.255298872,1.243527231,0.480088148,-0.466031522,0.621491113,0.421629038,0.388236465,0.18136765,-0.447336242,1,0,0,1,0,0,0,A-,1,85,3.62
Health and Allide,Public Health,0.473168879,0.384012528,1.018508131,0.561314375,0.480088148,0.129967584,1.160862711,0.421629038,-0.22246293,0.041354187,-0.071975029,0,1,0,0,0,1,0,F,0,0,0
Health and Allide,Public Health,0.751273429,1.166341777,0.381604629,0.561314375,1.134001315,0.427967137,1.160862711,1.105429782,0.693586162,0.18136765,0.053145376,0,1,1,0,0,0,0,A,1,90,3.95
Health and Allide,Public Health,-0.500197043,0.384012528,1.018508131,-0.120898481,-1.481651353,-0.628576733,-0.052723384,-0.535692003,-0.375137778,0.041354187,-0.322215838,1,0,1,0,0,0,0,B,1,75,2.99
Health and Allide,Public Health,-1.056406142,0.384012528,-0.892202373,-0.120898481,-0.827738186,0.075785847,-0.322409183,-0.94597245,-0.22246293,0.18136765,-0.697577051,1,0,1,0,0,0,0,B,1,75,2.89
